textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
f7f3dc7102,"['new', 'orlean', 'sinc', 'katrina']",neutral,morning,46-60,France,65273511.0,547557.0,119.0
081a4e8b31,"['cant', 'believ', 'alreadi', 'friday', 'omg', 'done']",negative,noon,60-70,Gabon,2225734.0,257670.0,9.0
1f45286504,"['alix', 'graduat', 'parti']",neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
6ed0958471,"['bioshock', 'fantast', 'first', 'time', 'play', 'sleep', 'bioshock', 'tomorrow']",positive,morning,0-20,Georgia,3989167.0,69490.0,57.0
2132f07ca3,"['love', 'song', 'start', 'think', 'one', 'knew', 'one', 'sameperson']",positive,noon,21-30,Germany,83783942.0,348560.0,240.0
6db884e1a8,"['swing', 'didnt', 'get', 'close']",neutral,night,31-45,Ghana,31072940.0,227540.0,137.0
9fb3633760,"['suck', 'dont', 'draw', 'tablet']",negative,morning,46-60,Greece,10423054.0,128900.0,81.0
5181eb11e4,"['month', 'left', 'high', 'school', 'thank', 'god', 'readi', 'summer']",positive,noon,60-70,Grenada,112523.0,340.0,331.0
13cad32c3f,"['musicmonday', 'nicest', 'thing', 'kate', 'nash']",positive,night,70-100,Guatemala,17915568.0,107160.0,167.0
41a86a9b67,"['need', 'sleep']",neutral,morning,0-20,Guinea,13132795.0,246000.0,53.0
0b2ccf0b7e,"['lucki', 'e', 'went', 'jealou']",negative,noon,21-30,Guinea-Bissau,1968001.0,28120.0,70.0
6f91801792,"['late', 'ive', 'wake', 'sun', 'face', 'today']",neutral,night,31-45,Guyana,786552.0,196850.0,4.0
d8f089b479,"['x', 'glasgow']",neutral,morning,46-60,Haiti,11402528.0,27560.0,414.0
ded636e263,"['ha', 'first', 'request', 'send', 'paper', 'copi', 'thesi']",neutral,noon,60-70,Holy See,801.0,0.0,2003.0
52d7fcfd39,"['look', 'forward', 'drive', 'storm']",negative,night,70-100,Honduras,9904607.0,111890.0,89.0
5acf4885d4,"['omg', 'much', 'fun', 'watc', 'hous', 'bunni', 'courto', 'isa', 'ledg', 'send', 'link', '3']",positive,morning,0-20,Hungary,9660351.0,90530.0,107.0
dfe5909132,"['imma', 'miss', 'dem', 'kobe', 'nd', 'bron', 'commrcial', 'wen', 'cleveland', 'get', 'knock', 'doe', 'wer', 'funni']",neutral,noon,21-30,Iceland,341243.0,100250.0,3.0
59d4b58ebd,"['thank', 'man', 'appreci', 'rock', 'sir']",positive,night,31-45,India,1380004385.0,2973190.0,464.0
b5cbb35228,"['want', 'new', 'hair', 'frank', 'wont', 'talk']",neutral,morning,46-60,Indonesia,273523615.0,1811570.0,151.0
ad1524a0c7,"['want', 'see', 'badli']",negative,noon,60-70,Iran,83992949.0,1630000.0,52.0
0382b0a358,"['think', 'excit', 'guy', 'move', 'realiz', 'sad', 'see', 'go']",neutral,night,70-100,Iraq,40222493.0,434320.0,93.0
fe9c9f7f2f,"['realli', 'sorri', 'becausei', 'look', 'forward', 'thought', 'itd', 'fun', 'u', 'want', 'hear', 'itiow', 'u', 'beer']",neutral,morning,0-20,Ireland,4937786.0,68890.0,72.0
7a4f2f28ba,"['sick', 'year', 'omg', 'suck', 'bad', 'sick', 'end', 'includ', 'full', 'restroom', 'cleanup']",negative,noon,21-30,Israel,8655535.0,21640.0,400.0
4b3a5b41b6,['song'],neutral,night,31-45,Italy,60461826.0,294140.0,206.0
b6cd695d48,"['work', 'attempt', 'keep', 'squirrel', 'away', 'squirel', '1', 'jesska', '0', 'stick', 'spider']",negative,morning,46-60,Jamaica,2961167.0,10830.0,273.0
cd60606781,"['shrug', 'funni', 'plu', 'know', 'enjoy', 'tweet', 'love']",positive,noon,60-70,Japan,126476461.0,364555.0,347.0
32e183bbad,"['ss', 'au', 'fshionwk', 'zimmermannillionaredhini', 'gail', 'sorrondarom', 'bornlisa', 'hocassett', 'societylov', 'tutu', 'balmain', 'ispir']",positive,night,70-100,Jordan,10203134.0,88780.0,115.0
15e5ad39f3,"['day', 'crappi', 'want', 'cri']",negative,morning,0-20,Kazakhstan,18776707.0,2699700.0,7.0
bfca4ba8ce,"['2', 'friend', 'go', 'jealou']",negative,noon,21-30,Kenya,53771296.0,569140.0,94.0
062ffc4f0d,"['sad', 'leav', 'beauti', 'apart']",neutral,night,31-45,Kiribati,119449.0,810.0,147.0
5bdecb0d75,"['still', 'crave', 'cheeseburg']",neutral,morning,46-60,Kuwait,4270571.0,17820.0,240.0
1b59763e81,"['dont', 'say']",neutral,noon,60-70,Kyrgyzstan,6524195.0,191800.0,34.0
a17703215b,"['cup', 'tea', 'cold', 'tast', 'realli', 'good']",positive,night,70-100,Laos,7275560.0,230800.0,32.0
a240940b31,"['never', 'realiz', 'good', 'techmem', 'actual', 'read', 'duh', 'avid', 'tech', 'crunch', 'reader', 'much', 'better']",positive,morning,0-20,Latvia,1886198.0,62200.0,30.0
6c256de604,"['make', 'full', 'girl', '120']",neutral,noon,21-30,Lebanon,6825445.0,10230.0,667.0
5955233380,['heyi'],neutral,night,31-45,Lesotho,2142249.0,30360.0,71.0
51be0f0a7c,"['radio', 'royal', 'transmitt', 'pack', 'today', 'good', 'anyon', 'got', 'spare', 'shed', 'lol']",negative,morning,46-60,Liberia,5057681.0,96320.0,53.0
11946e367a,"['lol', 'wow', 'that', 'good', 'haha', 'still', 'cant', 'believ', 'mother', 'day']",positive,noon,60-70,Libya,6871292.0,1759540.0,4.0
5d9e44e6aa,"['saw', 'cute', 'movi', 'pass', 'place', 'call', 'peasant', 'kitchen', 'wtf', 'name', 'kinda', 'sad']",neutral,night,70-100,Liechtenstein,38128.0,160.0,238.0
a37538b291,"['across', 'water', 'damn', 'expens']",negative,morning,0-20,Lithuania,2722289.0,62700.0,43.0
c9a52dee1f,"['guess', 'im', 'gon', 'na', 'tri', 'nap', 'thing', '2day', 'sinc', 'kid', 'havent', 'cooper', 'yet', 'week', 'im', 'sure', '2day', 'wont', 'differ']",negative,noon,21-30,Luxembourg,625978.0,2590.0,242.0
1dda981140,"['anoth', 'week', 'begin', 'one', 'got', 'better', 'last']",positive,night,31-45,Madagascar,27691018.0,581795.0,48.0
35aa02c551,"['im', 'follow', 'im', 'follow', 'im', 'sorri', 'ahhahah', 'miss']",negative,morning,46-60,Malawi,19129952.0,94280.0,203.0
dbeef30a84,"['bear', 'like']",positive,noon,60-70,Malaysia,32365999.0,328550.0,99.0
67381561f6,"['ugh', 'need', 'job', 'one', 'hire']",negative,night,70-100,Maldives,540544.0,300.0,1802.0
3911f274d6,"['way', 'back', 'dublin', 'omg', 'didnt', 'hit', 'bed', '530', 'sleepi', 'road', 'back', 'good', 'ole', 'dublin', 'p']",neutral,morning,0-20,Mali,20250833.0,1220190.0,17.0
ed84aa3983,"['dont', 'wan', 'na', 'work', '10hour', 'shift', 'today', 'id', 'rather', 'whisper', 'sweetnoth', 'earpiec', 'ladi', 'friend', 'cellphon']",negative,noon,21-30,Malta,441543.0,320.0,1380.0
822cf03d0d,"['internet', '1', 'draw', '0', 'im', 'back', 'blackberri', 'file', 'could', 'take', 'hour', 'draw', 'prep', 'done']",negative,night,31-45,Marshall Islands,59190.0,180.0,329.0
670ce5e88e,"['make', 'decis', 'like', 'alway', 'choos', 'black']",neutral,morning,46-60,Mauritania,4649658.0,1030700.0,5.0
10022832ae,"['im', 'suffer', 'restless', 'leg', 'butt', 'syndrom']",negative,noon,60-70,Mauritius,1271768.0,2030.0,626.0
7f8240f623,"['hey', 'next', 'uk']",neutral,night,70-100,Mexico,128932753.0,1943950.0,66.0
f1776ec89e,"['hope', 'nice', 'relax', 'day', 'hope', 'well', 'wish', 'best']",positive,morning,0-20,Micronesia,115023.0,700.0,164.0
2ea6cb3bd3,"['got', 'go', 'work', 'slight', 'hangov', 'gd', 'nite', 'thou']",neutral,noon,21-30,Moldova,4033963.0,32850.0,123.0
877130d7e5,"['happi', 'mother', 'day', 'vicki', 'mother', 'read']",positive,night,31-45,Monaco,39242.0,1.0,26337.0
1937abbaac,"['im', 'sunburnt', 'arm', 'burnt', 'mouth', 'skin', 'come']",negative,morning,46-60,Mongolia,3278290.0,1553560.0,2.0
0a36e72ac2,"['stay', 'home', 'im', 'badass']",positive,noon,60-70,Montenegro,628066.0,13450.0,47.0
e4fa21bd2f,"['realli', 'bad', 'one', 'also', 'classic']",neutral,night,70-100,Morocco,36910560.0,446300.0,83.0
cfd68d702e,"['want', 'summer', 'sprinkl', 'still']",negative,morning,0-20,Mozambique,31255435.0,786380.0,40.0
b5da09a0f6,"['birthday', 'weekend', 'cant', 'find', 'ex', 'hid', 'dane', 'cook', 'ticket', 'tomorrow', 'wtf', 'that', 'want', 'birthday']",negative,noon,21-30,Myanmar (formerly Burma),54409800.0,653290.0,83.0
53a531c7b4,"['voter', 'paint', 'peel', 'skin', 'mayb', 'skin', 'peel', 'voter', 'paint']",negative,night,31-45,Namibia,2540905.0,823000.0,3.0
32739ec46e,"['wakenbak', 'monday']",neutral,morning,46-60,Nauru,10824.0,20.0,541.0
054d16c70d,"['cant', 'say', 'ive', 'tri', 'havent', 'tri', 'sword', 'either', 'yet', 'anyway']",neutral,noon,60-70,Nepal,29136808.0,143350.0,203.0
b1195a418c,"['weekend', 'probabl', 'best', 'still', 'anoth', 'day', 'go']",positive,night,70-100,Netherlands,17134872.0,33720.0,508.0
2d782345bc,"['testfest', 'weer', 'een', 'groot', 'succ']",positive,morning,0-20,New Zealand,4822233.0,263310.0,18.0
b8b975d265,"['pool', 'today', 'stupid', 'weather']",negative,noon,21-30,Nicaragua,6624554.0,120340.0,55.0
4b1e5d7c3a,"['youremyheroin', 'realli', 'know', 'feelin', 'wish', 'could', 'hug']",neutral,night,31-45,Niger,24206644.0,1266700.0,19.0
5898290010,"['get', 'earli']",neutral,morning,46-60,Nigeria,206139589.0,910770.0,226.0
39f74c5153,"['im', 'go', 'estonia', 'woohoo']",neutral,noon,60-70,North Korea,25778816.0,120410.0,214.0
3949bb2591,"['stjohn', 'that', 'hope']",neutral,night,70-100,North Macedonia,2083374.0,25220.0,83.0
ced0bb0d25,"['meant', 'look', 'like', 'tiger', 'stupid', 'predict', 'text']",negative,morning,0-20,Norway,5421241.0,365000.0,15.0
5428d6a1dd,"['finish', 'play', 'mahjong', 'lost', '38', 'mag', 'weisheng']",negative,noon,21-30,Oman,5106626.0,309500.0,16.0
3f09fa2af2,"['new', 'site', 'stuck', 'googl', 'sandpit', 'test', 'skill', 'come', 'back']",neutral,night,31-45,Pakistan,220892340.0,770880.0,287.0
cee062574a,"['thank', 'im', 'twitter']",positive,morning,46-60,Palau,18094.0,460.0,39.0
166332e48a,"['im', 'oh', 'bore', 'buut', 'almost', '2', 'day', 'til', 'leav', 'franc']",negative,noon,60-70,Palestine State,5101414.0,6020.0,847.0
8f25eabe4a,"['overcom', 'whatev', 'dart', 'enemi', 'may', 'tri', 'stop', 'weve', 'got', 'ta', 'stay', 'focus', 'tweetz', 'god', 'bless']",positive,night,70-100,Panama,4314767.0,74340.0,58.0
3c41934098,"['kimmeh', 'miss', 'howev', 'humpthestump', 'rest', 'life']",negative,morning,0-20,Papua New Guinea,8947024.0,452860.0,20.0
9c1e71d5e9,"['cant', 'help', 'feel', 'today', 'massiv', 'michael', 'jackson', 'rumour', 'day', 'cue', 'mj', 'hater']",negative,noon,21-30,Paraguay,7132538.0,397300.0,18.0
1cebd63a24,"['ive', 'made', 'way', 'round', 'park', 'jog', 'quit', 'pleas', '6th', 'outing']",neutral,night,31-45,Peru,32971854.0,1280000.0,26.0
8e48929733,"['ipod', 'die', 'today']",negative,morning,46-60,Philippines,109581078.0,298170.0,368.0
6545e365a0,"['new', 'van', 'nice', 'one']",positive,noon,60-70,Poland,37846611.0,306000.0,124.0
b221ecd789,"['birthday', 'girl', 'hous', 'tweet', 'tweet', 'sucka']",negative,night,70-100,Portugal,10196709.0,91590.0,111.0
c28bdcf8dc,"['finger', 'hurt']",negative,morning,0-20,Qatar,2881053.0,11610.0,248.0
43ee369d34,"['follow', 'new', 'sanctuari', 'fan', 'see', 'wonder', 'sanctuarysunday', 'good', 'meet']",positive,noon,21-30,Romania,19237691.0,230170.0,84.0
9093f4a84f,"['old', 'blue', 'g4', 'slow', 'code', 'nowaday', 'laptop', 'ive', 'borrow', 'work', 'let', 'loung', 'brows']",negative,night,31-45,Russia,145934462.0,16376870.0,9.0
b432c9fadc,"['ess', 'sinc', 'away', 'come', 'tucson']",neutral,morning,46-60,Rwanda,12952218.0,24670.0,525.0
87b8d7449f,"['saw', 'blink', 'show', 'tmobil', 'parti', 'im', 'speachless']",neutral,noon,60-70,Saint Kitts and Nevis,53199.0,260.0,205.0
36589d3c2d,"['homework', 'ew', 'fml', 'pull', 'nighter', 'think', 'im', 'gon', 'na']",neutral,night,70-100,Saint Lucia,183627.0,610.0,301.0
5055018a65,"['u', 'go', 'lmk', 'let', 'go', 'togeth']",positive,morning,0-20,Saint Vincent and the Grenadines,110940.0,390.0,284.0
28013de754,"['watch', 'tini', 'nephew', 'perfect', 'babi']",positive,noon,21-30,Samoa,198414.0,2830.0,70.0
df82999f38,"['happi', 'mother', 'day', 'mom', 'tough', 'job', 'total', 'worth']",positive,night,31-45,San Marino,33931.0,60.0,566.0
ccd4caa001,"['gave', 'tumblr', 'api', 'isnt', 'point', 'privat', 'account']",negative,morning,46-60,Sao Tome and Principe,219159.0,960.0,228.0
e10587e6de,"['oh', 'insomnia', 'hate', 'im', 'bore', 'stare', 'ceil', 'cano', 'go', 'sleepnow', 'pleas']",negative,noon,60-70,Saudi Arabia,34813871.0,2149690.0,16.0
d41721b745,"['two', 'oclock', 'pleas', 'come', 'faster']",neutral,night,70-100,Senegal,16743927.0,192530.0,87.0
fc5de3287d,"['nooo', 'dont', 'know', 'whyi', 'click', 'tweetdeck025manualblink182air', 'doesnt', 'run', 'sad']",negative,morning,0-20,Serbia,8737371.0,87460.0,100.0
96ed7455c3,"['arcelay', 'got', 'chase', 'male', 'chihuahua', 'look', 'like', 'pregnant', 'today', 'black']",neutral,noon,21-30,Seychelles,98347.0,460.0,214.0
1cf039efa9,"['walk', 'home', 'rain']",neutral,night,31-45,Sierra Leone,7976983.0,72180.0,111.0
ecfcc8230f,"['ahaha', 'that', 'okay', 'thank']",positive,morning,46-60,Singapore,5850342.0,700.0,8358.0
3b5d1cc375,"['u', 'two', 'fight']",neutral,noon,60-70,Slovakia,5459642.0,48088.0,114.0
5dfc83d141,"['inde', 'twitter', 'mate', 'happen', 'enjoy', 'hope', 'see', 'arou']",positive,night,70-100,Slovenia,2078938.0,20140.0,103.0
7a7f7181c7,"['want', 'say', 'youtaylor', 'swift', 'hayley', 'william', 'great', 'love', 'voic']",positive,morning,0-20,Solomon Islands,686884.0,28000.0,25.0
38d2b216c7,"['watch', 'ha', 'got', 'new', 'photo', 'myy', 'room', 'wait', 'ulis', 'get', 'home']",neutral,noon,21-30,Somalia,15893222.0,627340.0,25.0
5f58dc8b36,"['play', 'skate', 'two', 'hour', 'need', 'get', 'actual', 'skate', 'late']",negative,night,31-45,South Africa,59308690.0,1213090.0,49.0
b8332c63c9,"['drive', 'automat', 'eject', 'support', 'disc', 'ie', 'cdr', 'cant', 'boot', 'disc', 'time', 'applecar']",neutral,morning,46-60,South Korea,51269185.0,97230.0,527.0
da62e66fac,"['omfg', 'one', 'worst', 'day', 'ever']",negative,noon,60-70,South Sudan,11193725.0,610952.0,18.0
d3ac1634fc,"['love', 'dreambear', 'want', 'best', 'friend']",positive,night,70-100,Spain,46754778.0,498800.0,94.0
ae5b8cf7aa,['rofl'],neutral,morning,0-20,Sri Lanka,21413249.0,62710.0,341.0
2fe4f05a35,"['louis', 'bless', 'ya', 'know', 'feel', 'well']",positive,noon,21-30,Sudan,43849260.0,1765048.0,25.0
aee0796720,"['work', 'graduat', 'shame']",negative,night,31-45,Suriname,586632.0,156000.0,4.0
5b6212874a,"['penguin', 'win', 'ot', 'probabl', 'busi', 'one', 'game', 'win']",neutral,morning,46-60,Sweden,10099265.0,410340.0,25.0
49d708c7b8,"['dang', 'stuck', 'fantasti', 'pick']",neutral,noon,60-70,Switzerland,8654622.0,39500.0,219.0
360583f897,"['oh', 'hahahahahaha', 'serious', 'tell', 'wait', 'staff', 'look', 'great', 'time', 'easiest', 'nice', 'thing']",positive,night,70-100,Syria,17500658.0,183630.0,95.0
123704488c,"['subway', 'im', 'go', 'get', 'subway', 'love', 'ate', 'often', 'new', 'zealand']",positive,morning,0-20,Tajikistan,9537645.0,139960.0,68.0
3d22669847,"['eh', 'june', '15th', 'go', 'sign', '18th', 'think', 'x']",neutral,noon,21-30,Tanzania,59734218.0,885800.0,67.0
a47a7599e3,['design'],neutral,night,31-45,Thailand,69799978.0,510890.0,137.0
cbb9d08353,"['green', 'day', 'boulevard', 'broken', 'dream', 'hinder', 'lip', 'angel', 'howi', 'day', 'collid', 'nice', 'song']",positive,morning,46-60,Timor-Leste,1318445.0,14870.0,89.0
43cf42df19,"['watch', 'snl', 'love', 'life', 'host']",positive,noon,60-70,Togo,8278724.0,54390.0,152.0
82319bb9ef,"['1111', 'made', 'wish']",neutral,night,70-100,Tonga,105695.0,720.0,147.0
0f7696a955,"['listen', 'maylen', 'wonder', 'cant', 'pull', 'mani', 'cool', 'southern', 'metal', 'lick']",negative,morning,0-20,Trinidad and Tobago,1399488.0,5130.0,273.0
5213af0cf4,"['poor', 'toni', 'come', 'play', 'scrabbl', 'facebook']",negative,noon,21-30,Tunisia,11818619.0,155360.0,76.0
c400b1fb2f,['awe'],neutral,night,31-45,Turkey,84339067.0,770000.0,110.0
225e7973da,['follow'],neutral,morning,46-60,Turkmenistan,6031200.0,469930.0,13.0
9a9fa3f033,"['love', 'app', 'thing', 'hella', 'awesom', 'bro']",positive,noon,60-70,Tuvalu,11792.0,30.0,393.0
4bf04f6e67,"['ah', 'gotcha', 'well', 'im', 'curiou', 'hear', 'thought', 'wolverin', 'actual', 'went', 'saw']",positive,night,70-100,Uganda,45741007.0,199810.0,229.0
989ba2d8e7,"['need', 'buy', 'iphon', 'good', 'app', 'work', 'wifi', 'though']",positive,morning,0-20,Ukraine,43733762.0,579320.0,75.0
cb4adb2254,"['wan', 'na', 'someth', 'tonight', 'work', 'dunno']",neutral,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
e4ecd62689,"['car', 'alarm', 'immobilis', 'make', 'incred', 'complic', 'costli', 'key', 'code', 'neither', 'immobilis']",negative,night,31-45,United Kingdom,67886011.0,241930.0,281.0
adb0fc398e,"['hello', 'twitterfon', 'im', 'glad', 'your', 'back']",positive,morning,46-60,United States of America,331002651.0,9147420.0,36.0
46ffb6bd0e,"['think', 'follow', 'follow', 'stalk', 'pleas']",positive,noon,60-70,Uruguay,3473730.0,175020.0,20.0
20bf68a459,"['finger', 'cross']",neutral,night,70-100,Uzbekistan,33469203.0,425400.0,79.0
e0f831f552,"['awesom', 'tell', 'good', 'might', 'watch']",positive,morning,0-20,Vanuatu,307145.0,12200.0,25.0
968910f054,"['mgm', 'grand', 'mraz', 'stage', 'doubl', 'back', 'open', 'lot', 'old', 'memori', 'flood', 'back']",positive,noon,21-30,Venezuela,28435940.0,882050.0,32.0
5cc015ed85,"['quit', 'muchhmmm', 'product', 'us', 'canada', 'idk', 'covergirl']",neutral,night,31-45,Vietnam,97338579.0,310070.0,314.0
380c3d243a,"['almost', 'readi', 'new', 'beta', 'found', 'showstop', 'bug', 'pleas', 'standbi']",negative,morning,46-60,Yemen,29825964.0,527970.0,56.0
489b7fc86b,['hug'],neutral,noon,60-70,Zambia,18383955.0,743390.0,25.0
05198b8107,"['sister', 'cri', 'eye', 'hubbi', 'call', 'iraq', 'spoke', 'n2', 'minut', 'heard', 'pop', 'sound', 'background', 'call', 'drop']",negative,night,70-100,Zimbabwe,14862924.0,386850.0,38.0
3c4cd5a819,"['hous', 'sad', 'look', 'without', 'furnitur', 'air', 'mattress', '2', 'night', 'im', 'offici', 'move', 'knoxvil']",negative,morning,0-20,Afghanistan,38928346.0,652860.0,60.0
d276268ebf,"['uhohit', 'becom', 'grey', 'hope', 'one', 'popup', 'shower', 'way']",negative,noon,21-30,Albania,2877797.0,27400.0,105.0
78e07d2075,"['girl', 'know', 'beauti', 'price']",neutral,night,31-45,Algeria,43851044.0,2381740.0,18.0
e7a714bd8a,"['gawwddd', '6', 'headshotss', 'inna', 'row', 'im', 'fyaaahhh']",negative,morning,46-60,Andorra,77265.0,470.0,164.0
9c8ad0b932,"['offici', 'start', 'end', 'summer', 'oh', 'summer', 'school']",neutral,noon,60-70,Angola,32866272.0,1246700.0,26.0
f765bed159,"['oh', 'mann', 'likey', 'sadli', 'im', 'bein', 'auction', 'twpp', 'tonight']",negative,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
3e661b33eb,"['ill', 'catch', 'last', 'second']",neutral,morning,0-20,Argentina,45195774.0,2736690.0,17.0
17029c297a,"['ugh', 'feet', 'feel', 'like', 'theyr', 'go', 'fall']",negative,noon,21-30,Armenia,2963243.0,28470.0,104.0
565e68ade9,"['go', 'bedgo', 'back', 'korea', 'tomorrow']",neutral,night,31-45,Australia,25499884.0,7682300.0,3.0
d4753cae10,"['hell', 'ye', 'im', 'late']",negative,morning,46-60,Austria,9006398.0,82400.0,109.0
601a57c65a,"['perhap', 'see', 'twitter', 'version', 'pull', 'someon', 'pigtail', 'let', 'know', 'work']",negative,noon,60-70,Azerbaijan,10139177.0,82658.0,123.0
17bddf4bf3,"['im', 'advert', '4', 'makeawish', 'foundat', 'cant', 'find', 'photo', 'kid', 'look', 'close', 'death', 'that', 'good', 'thing', 'kid']",neutral,night,70-100,Bahamas,393244.0,10010.0,39.0
127260366f,"['hi', 'isla', 'hope']",positive,morning,0-20,Bahrain,1701575.0,760.0,2239.0
42a95b10b3,"['5min', 'till', 'babi', 'back', 'work']",neutral,noon,21-30,Bangladesh,164689383.0,130170.0,1265.0
9630a8a60e,"['need', 'pizzac', 'get', 'offic']",neutral,night,31-45,Barbados,287375.0,430.0,668.0
02b6664fc0,"['bollywood', 'fim', 'egyptian', 'tea']",neutral,morning,46-60,Belarus,9449323.0,202910.0,47.0
74e71ffd48,"['seriou', 'cig', 'crave', 'head', 'kitchen', 'let', 'non', 'smoker', 'weight', 'gain', 'begin']",neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0
2bb3411362,"['serious', 'heartbroken']",negative,night,70-100,Belize,397628.0,22810.0,17.0
172b9d5155,"['stick', 'stone', 'may', 'break', 'bonesbut', 'word', 'hurt', 'forev']",negative,morning,0-20,Benin,12123200.0,112760.0,108.0
a3893b1fce,"['atm', 'get', 'readi', 'work']",neutral,noon,21-30,Bhutan,771608.0,38100.0,20.0
6bdaadbc09,"['hey', 'kevin', 'yeah', 'one', 'gon', 'na', 'toughi', 'sure', 'much', 'sleep', 'oh', 'well', '8', 'hour', 'go']",negative,night,31-45,Bolivia,11673021.0,1083300.0,11.0
949020a350,"['oh', 'rain', 'sea', 'world', 'parad']",negative,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0
d8d52d2cb2,"['im', 'love', 'pleas', 'dont', 'leav', 'pink']",neutral,noon,60-70,Botswana,2351627.0,566730.0,4.0
63a1fa4db7,"['thank', 'answer', 'wonder', 'whole', 'week']",positive,night,70-100,Brazil,212559417.0,8358140.0,25.0
8362ba6ae2,"['back', 'time', 'wish', 'teenag', 'wish', 'could', 'feel', 'healthi', 'cant', 'rememb', 'like', 'feel', 'healthi', 'anymor']",negative,morning,0-20,Brunei,437479.0,5270.0,83.0
89d0e4972c,"['wish', 'would', 'say', 'unfollow']",positive,noon,21-30,Bulgaria,6948445.0,108560.0,64.0
ac4f58fce3,"['nylana', 'happi', 'mother', 'day']",positive,night,31-45,Burkina Faso,20903273.0,273600.0,76.0
